Description,Variables,value,unit,,,,12
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0119471_2000-0-0-0-0-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0123951_2000-0-0-0-0-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0120532_2019-0-0-0-0-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0126439_2020-8-20-12-11-33,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0126594_2020-8-15-16-57-39,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0126594_2020-8-15-17-14-26,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0125941_2020-8-16-19-49-16,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0120425_2020-8-20-19-33-25,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0121132_2020-8-15-22-13-53,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0124220_2020-8-19-10-31-41,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0126543_2020-8-20-18-12-35,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0119259_2020-8-20-16-50-35,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0143665_2020-8-15-21-52-8,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0129626_2020-8-15-14-21-15,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0121801_2020-8-18-22-22-56,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0131343_2020-8-15-13-29-12,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0131343_2020-8-15-13-33-7,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0139902_2020-8-20-12-38-17,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0139981_2020-8-19-0-4-18,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0141495_2020-8-20-22-15-58,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0131848_2020-8-15-21-47-13,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0131848_2020-8-17-2-34-38,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0147816_2020-8-16-21-9-37,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],25,(0-15),0140777_2020-8-20-11-55-55,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),00265EX_2020-8-20-18-17-17,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0140600_2020-8-20-21-6-1,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0130016_2020-8-15-17-11-6,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0129434_2020-8-19-6-29-50,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0121756_2020-8-18-22-0-14,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0122271_2020-8-15-15-17-50,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0142060_2020-8-20-14-35-41,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0133489_2020-8-20-18-5-27,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0125941_2020-8-18-22-30-49,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0121415_2020-8-19-10-6-57,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0122468_2020-8-20-13-41-33,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0137845_2020-8-20-18-20-40,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0126004_2020-8-20-17-23-37,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0130272_2020-8-19-9-19-23,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0139967_2020-8-15-14-12-19,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0127360_2020-8-16-22-12-19,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0120482_2020-8-20-13-22-24,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0131698_2020-8-20-17-16-7,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0128595_2020-8-19-1-1-31,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0140837_2020-8-17-0-43-46,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],26,(0-15),0135162_2020-8-15-14-9-20,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0126526_2020-8-20-19-9-26,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0137996_2020-8-20-15-58-18,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0122271_2020-8-15-15-8-54,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0125305_2020-8-19-1-0-4,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0135799_2020-8-17-0-6-10,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0141301_2020-8-19-0-23-36,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0137872_2020-8-20-20-6-32,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0140539_2020-8-15-21-42-28,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0125932_2020-8-19-9-49-45,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0119622_2020-8-15-21-15-51,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0126439_2020-8-20-12-55-22,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0125917_2020-8-20-17-27-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0135699_2020-8-15-14-42-44,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0122199_2020-8-15-19-14-42,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0122199_2020-8-15-19-24-20,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0127360_2020-8-17-0-58-50,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0140777_2020-8-15-14-43-3,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0143064_2020-8-20-20-42-6,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],27,(0-15),0138228_2020-8-20-18-47-40,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),00265EX_2020-8-20-15-26-20,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0139158_2020-8-20-13-37-16,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0135749_2020-8-20-21-4-8,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),00082EX_2020-8-16-12-12-35,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0142060_2020-8-20-20-40-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0123576_2020-8-20-22-3-59,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0133489_2020-8-16-18-39-49,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0120783_2020-8-19-9-58-34,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0123021_2020-8-15-21-24-32,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0137675_2020-8-20-17-51-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0123911_2020-8-18-22-29-17,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0126565_2020-8-17-2-11-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0126378_2020-8-20-21-45-40,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0121240_2020-8-13-19-52-54,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0126955_2020-8-16-20-52-55,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0120310_2020-8-20-12-32-54,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0132373_2020-8-15-20-49-59,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0144185_2020-8-20-19-22-11,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0125337_2020-8-16-19-2-57,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0136056_2020-8-20-22-35-30,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0126402_2020-8-19-11-29-47,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0125948_2020-8-15-8-51-33,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0131848_2020-8-19-2-22-53,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],28,(0-15),0147816_2020-8-15-17-34-28,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0141232_2020-8-20-13-27-25,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0145193_2020-8-20-14-23-10,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0133557_2020-8-15-14-6-2,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0144702_2020-8-20-14-57-42,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),00253EX_2020-8-16-20-29-45,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),00253EX_2020-8-19-0-10-23,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0134697_2020-8-17-10-55-27,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0140275_2020-8-19-9-40-26,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0140275_2020-8-20-15-27-20,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0133367_2020-8-15-16-11-59,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0125111_2020-8-15-20-17-3,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0123951_2020-8-15-17-39-40,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0119383_2020-8-15-17-51-14,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0144157_2020-8-15-17-50-32,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0126955_2020-8-20-20-52-7,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0121099_2020-8-16-19-18-52,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0124794_2020-8-16-21-0-7,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0124865_2020-8-15-22-35-47,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0121801_2020-8-16-20-10-27,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0121873_2020-8-20-21-30-49,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0132275_2020-8-20-16-13-6,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0147868_2020-8-20-19-50-30,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],29,(0-15),0140028_2020-8-20-14-29-27,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0138706_2020-8-16-22-0-57,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0145193_2020-8-18-22-49-15,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0145193_2020-8-19-11-46-11,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0134697_2020-8-16-21-20-46,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0121339_2020-8-20-18-54-50,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0119471_2020-8-20-14-27-39,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0120296_2020-8-21-0-30-43,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0138512_2020-8-20-21-47-19,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0125111_2020-8-15-15-56-28,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0128392_2020-8-18-22-10-50,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0120040_2020-8-16-20-32-9,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0140656_2020-8-15-22-52-58,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0121380_2020-8-20-14-38-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0120425_2020-8-16-19-28-56,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0121415_2020-8-20-13-12-2,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0126574_2020-8-15-20-38-42,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0133802_2020-8-15-20-33-40,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0120213_2020-8-20-21-41-35,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0134149_2020-8-20-12-14-52,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0123760_2020-8-19-2-13-19,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0137036_2020-8-20-11-58-49,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0128676_2020-8-20-13-3-37,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0120581_2020-8-20-21-55-53,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0147868_2020-8-20-20-40-35,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0131848_2020-8-19-5-51-50,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0133232_2020-8-18-21-44-15,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],30,(0-15),0140777_2020-8-19-0-43-24,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),00274EX_2020-8-15-18-46-56,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0144451_2020-8-20-13-56-22,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0137919_2000-0-0-0-0-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0140275_2020-8-16-9-44-53,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0128670_2020-8-21-0-14-31,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0145857_2020-8-20-18-17-43,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0134016_2020-8-15-19-9-29,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0124000_2020-8-20-12-18-28,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0125681_2020-8-15-14-17-34,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0119401_2020-8-15-17-51-49,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0125523_2020-8-19-11-12-20,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0126574_2020-8-15-18-48-40,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0129221_2020-8-20-13-10-45,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0134149_2020-8-19-11-59-23,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0124874_2020-8-15-18-43-29,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0122402_2020-8-16-20-37-2,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0121033_2020-8-19-0-29-5,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0127318_2020-8-16-19-27-27,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],31,(0-15),0132442_2020-8-20-14-13-28,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0141229_2020-8-16-11-27-10,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),00253EX_2020-8-16-21-53-42,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0126724_2020-8-19-11-12-27,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0137735_2020-8-15-16-45-9,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0134697_2019-0-0-0-0-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0111022_2020-8-20-19-9-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0119471_2020-8-20-14-8-4,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0102940_2020-8-15-17-0-16,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0120783_2019-0-0-0-0-0,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0120899_2020-8-20-21-6-7,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0124909_2020-8-20-18-12-11,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0130810_2020-8-16-19-48-3,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0119184_2020-8-20-13-16-40,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0143758_2020-8-21-1-36-43,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0123535_2020-8-20-13-8-57,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0124748_2020-8-20-19-39-16,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0127903_2020-8-15-19-50-52,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0125917_2020-8-20-21-19-23,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0126955_2020-8-15-21-43-41,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0130701_2020-8-20-14-43-56,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0122351_2020-8-15-16-12-7,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0119594_2020-8-20-20-31-38,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0140504_2020-8-15-18-45-45,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0122361_2020-8-19-1-12-15,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0122191_2020-8-15-19-49-47,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0126959_2020-8-20-16-38-38,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0126669_2020-8-20-21-29-36,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0116927_2020-8-20-17-32-10,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0147816_2020-8-20-12-50-31,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0138172_2020-8-20-20-16-37,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0140777_2020-8-16-0-18-42,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0143064_2020-8-19-10-48-34,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0121916_2020-8-20-20-41-10,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0119642_2020-8-18-22-1-32,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],32,(0-15),0135162_2020-8-20-21-49-2,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],33,(0-15),0140600_2020-8-20-20-52-50,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],33,(0-15),0136352_2020-8-19-0-11-28,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],33,(0-15),0139134_2020-8-20-22-32-19,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],33,(0-15),0144702_2020-8-20-16-37-5,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],33,(0-15),0129957_2020-8-19-10-4-44,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],33,(0-15),0140275_2020-8-20-16-19-41,,,
Counter for vehicle speed within (0-15 kph),vavspr_cnt_ops_vehspd[x]_[0],33,(0-15),0142060_2020-8-20-20-7-13,,,
